h_over_J,time,observable,ed_value,backend_value,abs_error,relative_error_percent,standard_error
1.0,0.5,czz,0.4644143056284047,0.4664857142857142,0.002071408657309537,0.4460260229293946,0.004074504181087263
1.0,0.5416666666666666,mz,0.5946092689203311,0.59265,0.0019592689203310476,0.32950527728715256,0.003092337951356633
1.0,0.5416666666666666,mz2,0.44929096919582506,0.44685,0.002440969195825038,0.5432936255527391,0.0032978688715455907
1.0,0.5416666666666666,czz,0.4344073024442552,0.4299142857142857,0.00449301672996949,1.0342866486564304,0.004036848172192885
1.0,0.5833333333333333,mz,0.553264051338245,0.5527,0.0005640513382449974,0.10194975380754633,0.0032849429348176667
1.0,0.5833333333333333,mz2,0.41333714201604677,0.413375,3.7857983953226704e-05,0.009159105269024423,0.0033248257674859316
1.0,0.5833333333333333,czz,0.4137777784603106,0.411657142857143,0.002120635603167609,0.5125059182874944,0.004024713237982476
1.0,0.625,mz,0.5134693519868642,0.518475,0.005005648013135855,0.974867924203568,0.0034283987267065253
1.0,0.625,mz2,0.3828041672160609,0.38634375,0.003539582783939066,0.9246458338425735,0.0032814175124758005
1.0,0.625,czz,0.4022137492191776,0.4040857142857143,0.0018719650665367515,0.46541548372496466,0.003940937177027471
1.0,0.6666666666666666,mz,0.47545325227085705,0.477675,0.0022217477291429644,0.46729046831238735,0.003620026919373625
1.0,0.6666666666666666,mz2,0.3574733474856982,0.35920625,0.001732902514301804,0.4847641163992328,0.0032466172951211617
1.0,0.6666666666666666,czz,0.39888868485554263,0.4000857142857142,0.0011970294301715811,0.3000910969949135,0.003844254598901961
1.0,0.7083333333333333,mz,0.43934865457013444,0.44485,0.005501345429865578,1.2521593892777891,0.0038062181334821
1.0,0.7083333333333333,mz2,0.3369450731230839,0.34275,0.005804926876916083,1.7228110276583803,0.003236198162636952
1.0,0.7083333333333333,czz,0.4025566966289497,0.4085142857142858,0.005957589085336057,1.4799378907929013,0.0037397405610423884
1.0,0.75,mz,0.4052094265152403,0.402575,0.0026344265152402624,0.6501394940132715,0.003968222097635365
1.0,0.75,mz2,0.32069461821473155,0.31951875,0.0011758682147315347,0.36666290855688566,0.0031328153042458153
1.0,0.75,czz,0.41167116857716546,0.40954285714285676,0.002128311434308694,0.5169930752412538,0.0035892381685268633
1.0,0.7916666666666666,mz,0.3730283699624443,0.375975,0.0029466300375556864,0.7899211627931534,0.004110090536949544
1.0,0.7916666666666666,mz2,0.3081237354694174,0.31026875,0.0021450145305825785,0.6961536174143521,0.0031650798548998
1.0,0.7916666666666666,czz,0.4245168526479214,0.4225142857142857,0.0020025669336357077,0.4717284887854765,0.00351823493573304
1.0,0.8333333333333333,mz,0.34275535818522324,0.339725,0.0030303581852232364,0.8841169402188153,0.00427315965379749
1.0,0.8333333333333333,mz2,0.2986059356388867,0.29799375,0.0006121856388867086,0.20501455792460985,0.003132861498009499
1.0,0.8333333333333333,czz,0.43934485478142926,0.4382285714285712,0.0011162833528580718,0.25407907722361156,0.0033711825330053854
1.0,0.875,mz,0.3143142172547157,0.307575,0.0067392172547157125,2.144101947909772,0.004323887896113151
1.0,0.875,mz2,0.29152441318052247,0.28154375,0.009980663180522487,3.42361144702557,0.0030567784529705135
1.0,0.875,czz,0.4545002082144387,0.44751428571428575,0.006985922500152952,1.5370559515468714,0.0032463900369755555
1.0,0.9166666666666666,mz,0.2876172512777149,0.28775,0.00013274872228508094,0.04615464534736917,0.00449035188777089
1.0,0.9166666666666666,mz2,0.28630231002986156,0.2844125,0.0018898100298615494,0.6600750198852537,0.003101455184554692
1.0,0.9166666666666666,czz,0.46853280816098686,0.4690571428571425,0.0005243346961556483,0.11190992114590363,0.003135239500863514
1.0,0.9583333333333333,mz,0.26257668448216087,0.2679,0.005323315517839156,2.0273374722274,0.004636416572727648
1.0,0.9583333333333333,mz2,0.2824254316342797,0.2867125,0.004287068365720292,1.517946999642629,0.003118295966765925
1.0,0.9583333333333333,czz,0.4802842526890496,0.47568571428571366,0.004598538403335961,0.9574618317359641,0.00315844212828234
1.0,1.0,mz,0.23911267544186998,0.2423,0.003187324558130006,1.3329801744052114,0.004700269168146151
1.0,1.0,mz2,0.27945773602424034,0.2796125,0.00015476397575964196,0.055380100748478704,0.003091581334348118
1.0,1.0,czz,0.4889454276261531,0.484657142857143,0.004288284769010109,0.8770477289929633,0.003061120373940487
1.1,0.041666666666666664,mz,0.9958094324800271,0.99615,0.0003405675199729119,0.034200069698550745,0.00031189337560740975
1.1,0.041666666666666664,mz2,0.9926818831666887,0.9932875,0.0006056168333112844,0.0610081480866102,0.0005421097653379509
1.1,0.041666666666666664,czz,0.9916380252181272,0.9922285714285713,0.0005905462104441872,0.05955259837018521,0.0006469096806570379
1.1,0.08333333333333333,mz,0.9833665136771442,0.9832,0.00016651367714426435,0.016933022919563598,0.0006456141895653981
1.1,0.08333333333333333,mz2,0.9711341526848685,0.97085,0.0002841526848684772,0.02925987970692699,0.0011113032887110253
1.1,0.08333333333333333,czz,0.9670369928030798,0.967028571428571,8.421374508738033e-06,0.0008708430568232563,0.0013052600346793077
1.1,0.125,mz,0.963049666988381,0.964,0.0009503330116189534,0.09867954314244304,0.0009416680274212327
1.1,0.125,mz2,0.9365389319665404,0.9381625,0.0016235680334596436,0.1733583066376624,0.0015941222841929956
1.1,0.125,czz,0.9276164646182189,0.9284571428571424,0.0008406782389235312,0.09062778324763036,0.0019066893509751852
1.1,0.16666666666666666,mz,0.935463885957029,0.934025,0.0014388859570290125,0.15381523312970613,0.001251703484720468
1.1,0.16666666666666666,mz2,0.8907457431952865,0.88806875,0.002676993195286581,0.300533930780703,0.0020670471652195275
1.1,0.16666666666666666,czz,0.8756281865009057,0.8722857142857147,0.003342472215191017,0.3817227753423353,0.0024665360765162895
1.1,0.20833333333333331,mz,0.9014045843672501,0.9007,0.0007045843672501828,0.07816516350921077,0.0015505455230795159
1.1,0.20833333333333331,mz2,0.8361074225122159,0.8353,0.0008074225122158829,0.09656923147385241,0.0024524908197834506
1.1,0.20833333333333331,czz,0.8139945483292265,0.8134000000000001,0.0005945483292263409,0.07304082446825813,0.002933084712592919
1.1,0.25,mz,0.8618115416532139,0.860625,0.0011865416532139683,0.13767994461269623,0.0017894569436327078
1.1,0.25,mz2,0.775281152572849,0.77269375,0.0025874025728490624,0.33373732410010293,0.0027357281899828235
1.1,0.25,czz,0.7461010449941353,0.7422,0.0039010449941353498,0.5228574628475442,0.0033119315270797043
1.1,0.29166666666666663,mz,0.8177168811038645,0.8142,0.0035168811038645,0.43008542261191174,0.0020559690418073115
1.1,0.29166666666666663,mz2,0.711018780012441,0.7051875,0.0058312800124410424,0.8201302379578511,0.0029696885803736127
1.1,0.29166666666666663,czz,0.6755593950017611,0.6672857142857138,0.008273680716047283,1.2247155138780528,0.0036171925408492824
1.1,0.3333333333333333,mz,0.7701913536767921,0.766125,0.0040663536767922,0.5279666744348613,0.0023308081654590156
1.1,0.3333333333333333,mz2,0.6459697372410578,0.64126875,0.004700987241057719,0.7277410952927417,0.0031796430189278365
1.1,0.3333333333333333,czz,0.6059601343893621,0.6020571428571432,0.003902991532218958,0.6441003806549219,0.0038655899136585837
1.1,0.375,mz,0.7202930902670859,0.721,0.0007069097329140961,0.0981419567209749,0.002498054048134816
1.1,0.375,mz2,0.5825156396892358,0.5822375,0.00027813968923584564,0.04774802087446603,0.003234454923822626
1.1,0.375,czz,0.5406340489126935,0.5388857142857139,0.001748334626979653,0.32338596329547675,0.0039775088009592185
1.1,0.41666666666666663,mz,0.6690224660239055,0.66785,0.0011724660239054163,0.1752506206366352,0.0027303174198838724
1.1,0.41666666666666663,mz2,0.5226491100917348,0.5205625,0.0020866100917347197,0.39923728012633186,0.00329096369298992
1.1,0.41666666666666663,czz,0.48244070843409503,0.48191428571428535,0.0005264227198096827,0.10911656305255507,0.004048525954366504
1.1,0.4583333333333333,mz,0.6172858750240064,0.6178,0.0005141249759935684,0.08328798645742119,0.0029477847518932492
1.1,0.4583333333333333,mz2,0.4679020177186791,0.4685625,0.0006604822813208733,0.14115824602363242,0.0032878539707152867
1.1,0.4583333333333333,czz,0.43359974300990184,0.43757142857142856,0.003971685561526717,0.915979685309919,0.0040781263016024215
1.1,0.5,mz,0.5658701589928146,0.5641,0.001770158992814519,0.31282070006398704,0.003143661441810499
1.1,0.5,mz2,0.41932149153185627,0.417025,0.002296491531856293,0.5476684544516903,0.003249169416587841
1.1,0.5,czz,0.3955766043352974,0.39865714285714293,0.003080538521845533,0.778746388963493,0.004061305675238667
1.1,0.5416666666666666,mz,0.5154283024831491,0.514575,0.0008533024831490765,0.1655521202538104,0.003357344056454647
1.1,0.5416666666666666,mz2,0.3774868157573046,0.37749375,6.934242695433301e-06,0.0018369496379686792,0.003206861581782759
1.1,0.5416666666666666,czz,0.3690297531337483,0.3716285714285713,0.002598818294823002,0.7042300174319837,0.004013016360243486
1.1,0.5833333333333333,mz,0.46647592938623417,0.4642,0.0022759293862341656,0.48789856943502324,0.003510600864786993
1.1,0.5833333333333333,mz2,0.34255718927158196,0.3387125,0.003844689271581936,1.122349608179975,0.003137501474250664
1.1,0.5833333333333333,czz,0.3538209422413986,0.3501428571428573,0.003678085098541284,1.0395328991102697,0.003934918948876034
1.1,0.625,mz,0.419397223704677,0.4246,0.005202776295322953,1.2405366562432332,0.0037094959274817383
1.1,0.625,mz2,0.3143393534249496,0.317875,0.0035356465750503996,1.124786488400841,0.0030874142336533034
1.1,0.625,czz,0.3490849998005132,0.3485142857142855,0.0005707140862277194,0.16348857342878023,0.003883058616939176
1.1,0.6666666666666666,mz,0.3744582322584213,0.375225,0.0007667677415786889,0.20476722783050655,0.003871077816557836
1.1,0.6666666666666666,mz2,0.2923648789718448,0.29063125,0.001733628971844814,0.5929675882894829,0.0030027707418410344
1.1,0.6666666666666666,czz,0.35335072016099706,0.34637142857142855,0.006979291589568504,1.9751740102265907,0.003748959997378332
1.1,0.7083333333333333,mz,0.33182513196842095,0.336225,0.004399868031579046,1.3259598528533914,0.004047998093670084
1.1,0.7083333333333333,mz2,0.27596882621540575,0.27689375,0.0009249237845942448,0.3351551685306301,0.0029565987986602737
1.1,0.7083333333333333,czz,0.3647005521745734,0.36577142857142847,0.0010708763968550472,0.2936316905663593,0.00359982619157576
1.1,0.75,mz,0.2915849644718611,0.295,0.0034150355281388767,1.1711974018703006,0.004246828646808761
1.1,0.75,mz2,0.2643638805426447,0.2673625,0.0029986194573553004,1.1342772890155057,0.002941781627226812
1.1,0.75,czz,0.380954056554214,0.38268571428571413,0.0017316577315001358,0.45455815516528086,0.0034432458290226484
1.1,0.7916666666666666,mz,0.2537665263699113,0.247475,0.0062915263699113155,2.4792577886100946,0.004421616503808384
1.1,0.7916666666666666,mz2,0.2567063535249006,0.25673125,2.489647509940074e-05,0.009698425752826477,0.0028949475231789517
1.1,0.7916666666666666,czz,0.39985878981334644,0.3956571428571431,0.004201646956203342,1.0507826921010452,0.003339394502804426
1.1,0.8333333333333333,mz,0.21835949804651578,0.225575,0.007215501953484221,3.3044140593999476,0.004490042648550076
1.1,0.8333333333333333,mz2,0.252152262535338,0.25246875,0.0003164874646620075,0.12551442587894812,0.0028779916605931283
1.1,0.8333333333333333,czz,0.4192724327709231,0.41985714285714265,0.0005847100862195753,0.1394582711663855,0.0032136142277986507
1.1,0.875,mz,0.1853304249792589,0.1809,0.0044304249792588846,2.3905545890561206,0.004658426675811201
1.1,0.875,mz2,0.24990291600480133,0.2497125,0.0001904160048013248,0.0761959915656472,0.002886492775571999
1.1,0.875,czz,0.43732155105770965,0.43862857142857137,0.0013070203708617223,0.2988694171829748,0.0031132104145816385
1.1,0.9166666666666666,mz,0.15463475453398193,0.164025,0.009390245466018077,6.072532332280137,0.004718175606694346
1.1,0.9166666666666666,mz2,0.24924008128875086,0.24949375,0.0002536687112491276,0.10177685303963854,0.0028654962773462644
1.1,0.9166666666666666,czz,0.45252516109066654,0.4524285714285713,9.658966209524777e-05,0.021344594820418256,0.00302187887757026
1.1,0.9583333333333333,mz,0.12622470465530555,0.12865,0.0024252953446944336,1.9214109879024321,0.0047942378144625
1.1,0.9583333333333333,mz2,0.2495510621585671,0.246375,0.0031760621585670834,1.272710334748639,0.002858890215245469
1.1,0.9583333333333333,czz,0.46387497988347387,0.4617428571428568,0.0021321227406170817,0.4596330548271162,0.0030279421223680797
1.1,1.0,mz,0.10005323746082397,0.09385,0.006203237460823963,6.1999367719139045,0.004892250112281271
1.1,1.0,mz2,0.2503440713168464,0.248125,0.0022190713168463716,0.886408575674963,0.0029047415444138887
1.1,1.0,czz,0.4708684886642311,0.4668857142857143,0.003982774378516796,0.8458358277096026,0.0030412544311004684
2.0,0.041666666666666664,mz,0.9861691697398014,0.9857,0.00046916973980137833,0.04757497538938149,0.0005923141764370941
2.0,0.041666666666666664,mz2,0.9759635421465085,0.9751125,0.0008510421465084406,0.0872001985480606,0.0010260486767028542
2.0,0.041666666666666664,czz,0.9725352063651936,0.9717714285714281,0.0007637777937655743,0.0785347192334722,0.0012029090101765296
2.0,0.08333333333333333,mz,0.9453632820610285,0.94305,0.002313282061028432,0.24469768446952406,0.0011793255830698608
2.0,0.08333333333333333,mz2,0.9070048184936605,0.90325,0.00375481849366055,0.4139799940530078,0.0019562276024643124
2.0,0.08333333333333333,czz,0.8938194102520878,0.8892000000000002,0.0046194102520875635,0.516816954197127,0.0023388086411095703
2.0,0.125,mz,0.8795689072225765,0.878525,0.0010439072225765234,0.11868396142752244,0.0016916097634676812
2.0,0.125,mz2,0.8020113627142584,0.80041875,0.001592612714258479,0.19857732549680807,0.002626108441572519
2.0,0.125,czz,0.7743248742454076,0.7737428571428568,0.0005820171025507914,0.07516445898990094,0.003152862206761647
2.0,0.16666666666666666,mz,0.7918677402068403,0.7908,0.0010677402068403063,0.13483819994503207,0.0021671422774162913
2.0,0.16666666666666666,mz2,0.6740568903085602,0.672325,0.0017318903085602466,0.25693533193725626,0.0030634087035177806
2.0,0.16666666666666666,czz,0.6297216091993045,0.6282285714285715,0.0014930377707330633,0.23709489223840854,0.003791348524792391
2.0,0.20833333333333331,mz,0.6861407065334131,0.685825,0.00031570653341306265,0.04601192297832116,0.002597490449099537
2.0,0.20833333333333331,mz2,0.5382411903192881,0.53781875,0.00042244031928806436,0.07848531975738797,0.0032272291370669766
2.0,0.20833333333333331,czz,0.4785157560412574,0.4802571428571422,0.0017413868158848156,0.3639142063557619,0.004109701899124071
2.0,0.25,mz,0.5667362928672677,0.56605,0.0006862928672676238,0.12109562699707974,0.002957129386993598
2.0,0.25,mz2,0.40940307046451474,0.40785,0.0015530704645147497,0.3793499796551631,0.0031279641807398628
2.0,0.25,czz,0.33931372017943656,0.3354571428571429,0.003856577322293664,1.136581603671735,0.004257728877331945
2.0,0.29166666666666663,mz,0.43815864422544387,0.4399,0.0017413557745561414,0.397425863327295,0.0032716386355977935
2.0,0.29166666666666663,mz2,0.30014520012040163,0.3005375,0.000392299879598379,0.1307033660511679,0.002826714880577206
2.0,0.29166666666666663,czz,0.22815891267467486,0.23320000000000032,0.005041087325325461,2.2094632492018405,0.004093222673560381
2.0,0.3333333333333333,mz,0.30481762493692766,0.304725,9.262493692763218e-05,0.03038700171842031,0.0035622901943332553
2.0,0.3333333333333333,mz2,0.2194571917125911,0.21974375,0.00028655828740889455,0.13057593837443315,0.0024729088941838604
2.0,0.3333333333333333,czz,0.1563651652837329,0.15528571428571428,0.0010794509980186218,0.6903398183731655,0.0040018403219509065
2.0,0.375,mz,0.17086085896383188,0.17165,0.0007891410361681173,0.46186179851475756,0.0038134737455764425
2.0,0.375,mz2,0.17203632263072707,0.174875,0.0028386773692729295,1.6500453659231604,0.0021585213362243826
2.0,0.375,czz,0.1291753537635096,0.12942857142857134,0.00025321766506172794,0.19602629889081727,0.0038193595968911975
2.0,0.41666666666666663,mz,0.040083782347578804,0.04235,0.0022662176524211944,5.653702120149551,0.003968277015563206
2.0,0.41666666666666663,mz2,0.15825367954697456,0.15925,0.0009963204530254455,0.6295717457423838,0.0020179215050938107
2.0,0.41666666666666663,czz,0.14542410163347846,0.14574285714285706,0.00031875550937859876,0.21919028950371539,0.003659778142273969
2.0,0.4583333333333333,mz,-0.08410503512196651,-0.0838,0.0003050351219665154,0.3626835438855271,0.004099931334021872
2.0,0.4583333333333333,mz2,0.17463285833540942,0.1751,0.00046714166459058126,0.2674992948310812,0.002134299832164487
2.0,0.4583333333333333,czz,0.19820773304334383,0.19991428571428577,0.001706552670941941,0.8609919727848127,0.003532672905228639
2.0,0.5,mz,-0.19869477214790424,-0.196475,0.0022197721479042254,1.1171769261507662,0.004196384563149591
2.0,0.5,mz2,0.2146932019005416,0.21468125,1.1951900541623539e-05,0.005566967391524747,0.002491387585975756
2.0,0.5,czz,0.27639503507792884,0.277657142857143,0.00126210777921415,0.4566318562337062,0.003464987363623355
2.0,0.5416666666666666,mz,-0.3010882481804723,-0.30435,0.003261751819527703,1.0833208666359535,0.00422168686830293
2.0,0.5416666666666666,mz2,0.2700275329621001,0.2708375,0.000809967037899928,0.29995720399875353,0.0029174865736050467
2.0,0.5416666666666666,czz,0.36667897674519556,0.364257142857143,0.0024218338880525603,0.6604779770986128,0.0034082400596067053
2.0,0.5833333333333333,mz,-0.38913982703665506,-0.387575,0.0015648270366550587,0.40212461638054325,0.004247027273466248
2.0,0.5833333333333333,mz2,0.3315002020119828,0.33056875,0.0009314520119828029,0.28098082786360823,0.0033148655588441395
2.0,0.5833333333333333,czz,0.4557948149936303,0.4554000000000002,0.0003948149936300882,0.0866212121424869,0.0033184920250868004
2.0,0.625,mz,-0.4612162434910906,-0.46065,0.0005662434910905789,0.12277180153164254,0.004297325267005634
2.0,0.625,mz2,0.3904470215139453,0.39685,0.0064029784860547,1.639909676152059,0.0036488433654776934
2.0,0.625,czz,0.5325249205710587,0.5370571428571429,0.0045322222860841865,0.8510817261329311,0.003286658542608718
2.0,0.6666666666666666,mz,-0.5162665871379841,-0.512975,0.0032915871379841644,0.6375750862033633,0.004172742637116692
2.0,0.6666666666666666,mz2,0.4397405762632216,0.43724375,0.0024968262632216187,0.567795286129579,0.00383842898850607
2.0,0.6666666666666666,czz,0.589172858981859,0.5882857142857142,0.0008871446961448148,0.15057460346660853,0.0032811780924222786
2.0,0.7083333333333333,mz,-0.5538790915489088,-0.5554,0.0015209084510912074,0.27459214010733385,0.004087603803022628
2.0,0.7083333333333333,mz2,0.4745755862894252,0.4755375,0.0009619137105748021,0.20268925295878334,0.004006221469841819
2.0,0.7083333333333333,czz,0.6223041128110934,0.6264571428571429,0.0041530300460494995,0.6673634257837844,0.0033893542393752633
2.0,0.75,mz,-0.5743021656728631,-0.5816,0.007297834327136932,1.2707307691564516,0.0039977483911847085
2.0,0.75,mz2,0.49285301496843725,0.4980625,0.005209485031562766,1.05700581580015,0.004089254202708416
2.0,0.75,czz,0.6326945843155888,0.6361714285714286,0.0034768442558398283,0.5495296375265912,0.003535482601997782
2.0,0.7916666666666666,mz,-0.5784146681252103,-0.58235,0.0039353318747897825,0.6803651587096156,0.004036053359740461
2.0,0.7916666666666666,mz2,0.4951066951644162,0.5020125,0.006905804835583784,1.3948114422671034,0.004121793848293215
2.0,0.7916666666666666,czz,0.6245726924418623,0.6296571428571428,0.005084450415280495,0.814068638736359,0.0036986849768083814
2.0,0.8333333333333333,mz,-0.567642752717405,-0.569125,0.0014822472825949395,0.26112326379561135,0.004034312333607862
2.0,0.8333333333333333,mz2,0.4840086964451942,0.48664375,0.0026350535548058107,0.5444227705326337,0.004107584049142005
2.0,0.8333333333333333,czz,0.6043597571134809,0.6037142857142856,0.000645471399195241,0.10680251151700039,0.0038285826876765204
2.0,0.875,mz,-0.5438334820210459,-0.54845,0.004616517978954127,0.8488844713638781,0.00409260732216876
2.0,0.875,mz2,0.4635797811671524,0.468275,0.00469521883284757,1.0128178629849736,0.00403568610817744
2.0,0.875,czz,0.5791860146009137,0.5844285714285714,0.0052425568276577295,0.9051594298716099,0.0037817013129489187
2.0,0.9166666666666666,mz,-0.5091048443341057,-0.507225,0.001879844334105707,0.36924502978644574,0.004265234361663611
2.0,0.9166666666666666,mz2,0.43828805970327533,0.43918125,0.0008931902967246885,0.2037906981379748,0.003964333155914227
2.0,0.9166666666666666,czz,0.5554754876215499,0.5540857142857142,0.0013897733358356756,0.25019525916192004,0.003807718390496058
2.0,0.9583333333333333,mz,-0.4656953296718297,-0.4648,0.0008953296718297032,0.19225652798808013,0.004453715253353743
2.0,0.9583333333333333,mz2,0.4122247676705513,0.414375,0.0021502323294487202,0.5216164816101441,0.003885940489874888
2.0,0.9583333333333333,czz,0.5378529081779173,0.5375428571428572,0.00031005103506009934,0.05764606462953939,0.0037310660187651512
2.0,1.0,mz,-0.4158334328843922,-0.418475,0.0026415671156078124,0.6352464488689169,0.004604140772036067
2.0,1.0,mz2,0.3885036607629468,0.38708125,0.001422410762946802,0.3661254465796949,0.003743427704316125
2.0,1.0,czz,0.5285414635587911,0.5279142857142856,0.0006271778445054998,0.11866199489488817,0.0035108644270415486
